id,name_ko,name_en,category,difficulty,ingredients,ingredients_en,steps,steps_en,kcal,protein,fat,carbs,benefits,benefits_en
575,돼지고기 조림,Braised Pork,메인,보통,돼지고기|피망|치즈,Pork|Bell pepper|Cheese,돼지고기와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Pork and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
576,계란 파스타,Pasta Egg,메인,보통,계란|버터,Egg|Butter,계란와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Egg and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
577,참치캔 샐러드,Salad Canned tuna,메인,보통,참치캔|우유|브로콜리|버터,Canned tuna|Milk|Broccoli|Butter,참치캔와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Canned tuna and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
578,당근 덮밥,Rice bowl Carrot,메인,보통,당근|우유,Carrot|Milk,당근와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Carrot and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
579,소고기 조림,Braised Beef,메인,보통,소고기|밀가루|버터|버섯,Beef|Flour|Butter|Mushroom,소고기와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Beef and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
580,참치캔 샐러드,Salad Canned tuna,메인,보통,참치캔|밀가루,Canned tuna|Flour,참치캔와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Canned tuna and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
581,계란 볶음,Stir-fry Egg,메인,보통,계란|새우,Egg|Shrimp,계란와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Egg and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
582,김치 볶음,Stir-fry Kimchi,메인,보통,김치|치즈,Kimchi|Cheese,김치와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Kimchi and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
583,계란 조림,Braised Egg,메인,보통,계란|피망|마늘|버섯,Egg|Bell pepper|Garlic|Mushroom,계란와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Egg and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
584,돼지고기 볶음,Stir-fry Pork,메인,보통,돼지고기|버터|우유|대파,Pork|Butter|Milk|Green onion,돼지고기와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Pork and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
585,참치캔 파스타,Pasta Canned tuna,메인,보통,참치캔|대두|버터|새우,Canned tuna|Soy|Butter|Shrimp,참치캔와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Canned tuna and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
586,두부 볶음,Stir-fry Tofu,메인,보통,두부|밀가루|치즈|대파,Tofu|Flour|Cheese|Green onion,두부와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Tofu and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
587,가지 볶음,Stir-fry Eggplant,메인,보통,가지|브로콜리|밀가루|새우,Eggplant|Broccoli|Flour|Shrimp,가지와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Eggplant and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
588,가지 볶음,Stir-fry Eggplant,메인,보통,가지|새우|치즈|버섯,Eggplant|Shrimp|Cheese|Mushroom,가지와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Eggplant and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
589,닭가슴살 구이,Grilled Chicken breast,메인,보통,닭가슴살|버섯|피망|대두,Chicken breast|Mushroom|Bell pepper|Soy,닭가슴살와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Chicken breast and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
590,가지 파스타,Pasta Eggplant,메인,보통,가지|우유|브로콜리,Eggplant|Milk|Broccoli,가지와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Eggplant and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
591,닭가슴살 비빔,Mixed Chicken breast,메인,보통,닭가슴살|치즈|버터,Chicken breast|Cheese|Butter,닭가슴살와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Chicken breast and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
592,돼지고기 파스타,Pasta Pork,메인,보통,돼지고기|피망|브로콜리|마늘,Pork|Bell pepper|Broccoli|Garlic,돼지고기와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Pork and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
593,닭가슴살 볶음,Stir-fry Chicken breast,메인,보통,닭가슴살|치즈|새우,Chicken breast|Cheese|Shrimp,닭가슴살와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Chicken breast and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
594,당근 샐러드,Salad Carrot,메인,보통,당근|새우,Carrot|Shrimp,당근와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Carrot and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
595,쌀 볶음,Stir-fry Rice,메인,보통,쌀|마늘,Rice|Garlic,쌀와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Rice and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,520,12,10,85,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
596,계란 덮밥,Rice bowl Egg,메인,보통,계란|새우|우유,Egg|Shrimp|Milk,계란와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Egg and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
597,계란 파스타,Pasta Egg,메인,보통,계란|밀가루,Egg|Flour,계란와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Egg and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
598,돼지고기 볶음,Stir-fry Pork,메인,보통,돼지고기|대두,Pork|Soy,돼지고기와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Pork and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
599,감자 덮밥,Rice bowl Potato,메인,보통,감자|마늘,Potato|Garlic,감자와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Potato and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,520,12,10,85,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
600,가지 전,Pancake Eggplant,메인,보통,가지|새우|대파|버섯,Eggplant|Shrimp|Green onion|Mushroom,가지와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Eggplant and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
601,두부 수프,Soup Tofu,메인,보통,두부|대두,Tofu|Soy,두부와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Tofu and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,350,25,20,18,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
602,김치 조림,Braised Kimchi,메인,보통,김치|치즈|마늘|브로콜리,Kimchi|Cheese|Garlic|Broccoli,김치와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Kimchi and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
603,애호박 조림,Braised Zucchini,메인,보통,애호박|대두,Zucchini|Soy,애호박와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Zucchini and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
604,참치캔 비빔,Mixed Canned tuna,메인,보통,참치캔|우유|치즈|버섯,Canned tuna|Milk|Cheese|Mushroom,참치캔와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Canned tuna and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
605,가지 구이,Grilled Eggplant,메인,보통,가지|우유|대파|마늘,Eggplant|Milk|Green onion|Garlic,가지와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Eggplant and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
606,돼지고기 비빔,Mixed Pork,메인,보통,돼지고기|우유,Pork|Milk,돼지고기와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Pork and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
607,김치 파스타,Pasta Kimchi,메인,보통,김치|대두|치즈|우유,Kimchi|Soy|Cheese|Milk,김치와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Kimchi and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
608,참치캔 볶음,Stir-fry Canned tuna,메인,보통,참치캔|버터|새우,Canned tuna|Butter|Shrimp,참치캔와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Canned tuna and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
609,고구마 찜,Steamed Sweet potato,메인,보통,고구마|치즈|새우|버섯,Sweet potato|Cheese|Shrimp|Mushroom,고구마와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Sweet potato and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,520,12,10,85,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
610,참치캔 파스타,Pasta Canned tuna,메인,보통,참치캔|마늘|대두,Canned tuna|Garlic|Soy,참치캔와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Canned tuna and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,420,35,16,20,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
611,김치 전,Pancake Kimchi,메인,보통,김치|마늘,Kimchi|Garlic,김치와 재료를 손질한다.|달군 팬에 기름을 두른다.|센불에 볶다가 간을 맞춘다.|접시에 담아낸다.,Prep Kimchi and other ingredients.|Heat oil in a pan.|Stir-fry on high and season.|Plate and serve.,300,8,8,35,단백질 보충과 포만감에 도움.,Helps with protein intake and satiety.
